0,16777215,ZZ
1,255,AU
1,767,CN
1,1023,AU
1,2047,CN
1,4095,JP
1,8191,CN
1,16383,JP
1,32767,TH
1,255,CN
1,255,AU
1,15871,CN
1,16383,JP
1,32767,TH
1,767,CN
1,255,AU
1,31743,CN
1,32767,TH
1,65535,CN
1,255,AU
1,32511,CN
1,32767,TH
1,65535,JP
1,131071,IN
1,65535,CN
1,65535,MY
1,2559,CN
1,255,AU
1,29951,CN
1,32767,TH
1,65535,KR
1,262143,CN
1,262143,KR
1,65535,TH
1,65535,JP
1,131071,IN
1,524287,CN
1,32767,MY
1,16383,SG
1,16383,HK
1,65535,JP
1,131071,TW
1,65535,HK
1,65535,PH
1,131071,IN
1,327679,AU
1,65535,CN
1,131071,TH
1,262143,CN
1,262143,VN
1,524287,CN
1,131071,HK
1,131071,JP
1,262143,CN
1,524287,JP
1,1048575,CN
1,1048575,KR
1,262143,JP
1,262143,CN
1,2621439,AU
1,1048575,TW
1,131071,KR
1,98303,AU
1,32767,TH
1,393215,CN
1,131071,IN
1,786431,CN
1,65535,TW
1,65535,KR
1,393215,CN
1,3145727,KR
1,1048575,FR
1,524287,EU
1,524287,GB
1,1048575,IT
1,262143,AE
1,262143,IL
262145,262143,RU
1,524287,SE
1,524287,KZ
1,262143,PT
1,262143,GR
1,262143,SA
1,262143,RU
1,524287,GB
1,524287,DK
1,524287,IT
1,524287,GB
1,262143,DK
1,262143,KZ
1,524287,ES
1,262143,IR
1,262143,NO
1,262143,ES
1,262143,IT
1,1048575,DE
1,1048575,IR
1,524287,IT
1,1048575,DE
1,524287,GB
1,1048575,IT
1,524287,DE
1,524287,SE
1,16777215,US
1,16777215,US
1,65535,SY
1,8191,UA
1,2047,ES
1,2047,CY
1,2047,RU
1,2047,CZ
1,8191,DE
1,2047,CH
1,2047,IQ
1,2047,CH
1,34815,DE
1,4095,IT
1,2047,GB
1,2047,ES
1,8191,RU
1,4095,NL
1,2047,TR
1,2047,ES
1,8191,GB
1,32767,RO
1,65535,RU
1,262143,DE
1,24575,RU
1,8191,IT
1,8191,LB
1,6143,RU
1,2047,ES
1,12287,RU
1,2047,IQ
2049,69631,DE
1,4095,GB
1,2047,GE
1,6143,DE
1,16383,NL
1,2047,FR
1,6143,GB
1,8191,DE
1,2047,NL
1,2047,ES
1,4095,DE
1,2047,IQ
1,2047,GB
1,4095,AZ
1,2047,AT
1,6143,GB
1,2047,IT
1,2047,PS
1,2047,DE
1,2047,GR
1,4095,RU
1,4095,GB
1,8191,IT
1,32767,TR
1,262143,RO
1,262143,RU
1,65535,LT
1,65535,OM
1,32767,IR
1,2047,IL
1,2047,GB
1,2047,DE
1,2047,CZ
1,8191,RS
1,8191,IR
1,2047,GB
1,2047,SE
1,2047,DE
1,2047,NL
1,8191,EU
1,2047,IT
1,2047,FR
1,2047,RU
1,2047,FI
1,8191,IS
1,4095,RU
1,2047,IR
1,2047,TR
1,32767,BE
1,262143,TR
1,2047,HU
1,2047,IT
1,4095,RU
1,2047,IR
1,2047,DE
1,4095,GB
1,16383,DE
1,16383,IL
1,16383,DE
1,65535,IL
1,163839,AE
1,2047,BG
1,2047,SI
1,2047,RU
1,2047,GB
1,2047,DE
